Customer_ID,Age,Gender,Persona,Job,Annual_Income,Credit_Score,Account_Balance,Spending_Score,Loan_Amount,Loan_Term_Months,Loan_Default,Customer_Feedback,Age_missing,Annual_Income_missing,Credit_Score_missing,Account_Balance_missing,Spending_Score_missing,Loan_Amount_missing,Loan_Term_Months_missing,Gender_missing,Persona_missing,Job_missing,Customer_Feedback_missing,Job_norm,Annual_Income_raw,Account_Balance_raw,Loan_Amount_raw,Spending_Score_raw,Credit_Score_raw,Age_raw,Annual_Income_log1p,Account_Balance_log1p,Loan_Amount_log1p,loan_to_income,loan_to_balance,balance_to_income,monthly_loan_payment_est,income_per_age,credit_bucket,age_group,feedback_char_count,feedback_word_count,feedback_avg_word_len,feedback_pos_count,feedback_neg_count,feedback_polarity,feedback_has_question,feedback_has_exclaim,feedback_capital_words,feedback_has_url,feedback_llm_label,feedback_llm_score,Gender_F,Gender_M,Persona_professional,Persona_retiree,Persona_young_adult,credit_bucket_excellent,credit_bucket_good,credit_bucket_low,credit_bucket_medium,age_group_adult,age_group_mid,age_group_senior,age_group_young,job_norm_freq,job_norm_top_1,job_norm_top_2,job_norm_top_3,job_norm_top_4,job_norm_top_5,job_norm_top_6,job_norm_top_7,job_norm_top_other
CUST-854038,74,F,retiree,retired,61001.84,688.0,20897.59,32.1,28553.25,60,0,I'm relieved my retirement savings are well-managed and protected.,0,0,0,0,0,0,0,0,0,0,0,other_retired,61001.84,20897.59,28553.25,32.1,688,74,11.018675699448737,9.947436971562263,10.259561065651596,0.4680719466822564,1.3663417647680252,0.342573109270141,475.88749999206857,824.3491891780493,good,senior,66.0,9.0,6.444444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,0.7,True,False,False,True,False,False,True,False,False,False,False,True,False,327,1,0,0,0,0,0,0,0
CUST-271869,36,F,professional,"Therapist, art",109903.05,721.0,34301.65,47.72,2427.8231,12,0,The great advice from the financial staff made me want to stay.,0,0,0,0,0,0,0,0,0,0,0,health,109903.05,34301.65,2189.21,47.72,721,36,11.607362991396055,10.44297788964489,7.795162098025648,0.02209058893270003,0.07077860977532945,0.3121082626915239,202.3185916498068,3052.8624999151984,good,adult,63.0,12.0,4.333333333333333,1.0,0.0,1.0,0.0,0.0,0.0,0.0,positive,0.7,True,False,True,False,False,False,True,False,False,True,False,False,False,62,0,0,1,0,0,0,0,0
CUST-880823,46,M,professional,Medical illustrator,66570.55,775.0,34851.2,57.83,18842.46,60,0,I value the bank's commitment to ethical and transparent practices.,0,0,0,0,0,0,0,0,0,0,0,other_medical_illustrator,66570.55,34851.2,18842.46,57.83,775,46,11.10603258808514,10.458871541886301,9.843921183073096,0.28304498010005497,0.5406545542190645,0.5235227889810055,314.04099999476597,1447.185869533757,excellent,mid,67.0,10.0,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,0.7,False,True,True,False,False,True,False,False,False,False,True,False,False,3,0,0,0,0,0,0,0,1
CUST-846376,70,F,retiree,retired,51739.54,703.0,3134.86,29.33,27917.98,60,0,Your representatives are always polite and respectful when I call.,0,0,0,0,0,0,0,0,0,0,0,other_retired,51739.54,3134.86,27917.98,29.33,703,70,10.853996892484938,8.050658737616633,10.237062023257675,0.5395869387319536,8.905654478985056,0.060589251469957785,465.2996666589117,739.1362857037266,good,senior,66.0,10.0,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,0.7,True,False,False,True,False,False,True,False,False,False,False,True,False,327,1,0,0,0,0,0,0,0
CUST-704704,66,M,retiree,retired,49539.51,650.0,17156.12,25.95,20337.65,36,1,"I can't see my historical statements, the new site is very clunky and inaccessible",0,0,0,0,0,0,0,0,0,0,0,other_retired,49539.51,17156.12,20337.65,25.95,650,66,10.810545997701706,9.750168526788727,9.920278295718438,0.4105339354385942,1.185445776783959,0.3463118629958119,564.9347222065297,750.5986363522636,medium,senior,82.0,14.0,4.928571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,0.8,False,True,False,True,False,False,False,False,True,False,False,True,False,327,1,0,0,0,0,0,0,0
CUST-354561,34,F,professional,Emergency planning/management officer,31655.72,783.0,18954.77,25.81,14214.11,60,1,"I experienced frequent outages of the online banking platform, disrupting my workflow.",0,0,0,0,0,0,0,0,0,0,0,other_emergency_planning_management,31655.72,18954.77,14214.11,25.81,783,34,10.36270572731002,9.8498636496524,9.562060762359767,0.4490218513431238,0.7498962002703937,0.5987786725432055,236.901833329385,931.0505882079104,excellent,adult,86.0,12.0,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,0.7,True,False,True,False,False,True,False,False,False,True,False,False,False,2,0,0,0,0,0,0,0,1
CUST-702316,60,M,retiree,retired,34745.51,634.0,856.08,51.36,18985.68,36,1,I find the online banking portal incredibly difficult to navigate; it's not user-friendly.,0,0,0,0,0,0,0,0,0,0,0,other_retired,34745.51,856.08,18985.68,51.36,634,60,10.455834414294666,6.753531263132525,9.851492959664693,0.5464211059212961,22.177460050436668,0.024638579200592405,527.3799999853507,579.0918333236818,medium,mid,90.0,13.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,negative,-0.8,False,True,False,True,False,False,False,False,True,False,True,False,False,327,1,0,0,0,0,0,0,0
CUST-138394,55,M,professional,Senior tax professional/tax inspector,102757.69,701.0,49010.24,28.85,32929.26,24,1,"Customer service is unresponsive, making it difficult to resolve pressing business account issues quickly.",0,0,0,0,0,0,0,0,0,0,0,other_senior_tax_professional,102757.69,49010.24,32929.26,28.85,701,55,11.54013870299153,10.799804938542517,10.402147270875226,0.320455432581247,0.6718853039691162,0.4769496083456092,1372.0524999428312,1868.321636329667,good,mid,106.0,14.0,6.642857142857143,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,negative,-0.7,False,True,True,False,False,False,True,False,False,False,True,False,False,5,0,0,0,0,0,0,0,1
CUST-188947,75,F,retiree,retired,48927.91,747.0,29236.62,29.1,7792.41,24,0,Thank you for taking the time to help explain the interest rates.,0,0,0,0,0,0,0,0,0,0,0,other_retired,48927.91,29236.62,7792.41,29.1,747,75,10.798123707313191,10.283211515202096,8.961033783777484,0.15926308726450486,0.26652909946497694,0.5975448368834761,324.6837499864715,652.372133324635,excellent,senior,65.0,12.0,4.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,negative,-0.8,True,False,False,True,False,True,False,False,False,False,False,True,False,327,1,0,0,0,0,0,0,0
CUST-991546,67,F,retiree,retired,30092.49,738.0,1431.8,25.13,6018.49,24,0,The bank keeps sending me confusing emails; I can't understand what they want from me.,0,0,0,0,0,0,0,0,0,0,0,other_retired,30092.49,1431.8,6018.49,25.13,738,67,10.312064148275509,7.267385850746502,8.702757817106153,0.19999973415293315,4.203443218323646,0.04757997759573742,250.7704166562179,449.1416417843412,good,senior,86.0,15.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,negative,-0.7,True,False,False,True,False,False,True,False,False,False,False,True,False,327,1,0,0,0,0,0,0,0
CUST-590012,77,M,retiree,retired,60357.06,585.0,9721.9,43.04,10781.7,24,0,I was very impressed with the efficient service I received at the branch.,0,0,0,0,0,0,0,0,0,0,0,other_retired,60357.06,9721.9,10781.7,43.04,585,77,11.008049771874878,9.182239206865273,9.285698276924053,0.17863196119890237,1.109011612956201,0.16107312052641132,449.2374999812818,783.857922067742,medium,senior,73.0,13.0,4.6923076923076925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,0.7,False,True,False,True,False,False,False,False,True,False,False,True,False,327,1,0,0,0,0,0,0,0
CUST-496453,39,M,professional,Agricultural engineer,60317.63,707.0,8282.99,40.64,20644.11,36,0,The clear and concise communication regarding account updates is very helpful.,0,0,0,0,0,0,0,0,0,0,0,it,60317.63,8282.99,20644.11,40.64,707,39,11.00739629022232,9.02208001536844,9.935233766472622,0.3422566503358912,2.4923499847274364,0.13732286895224272,573.447499984071,1546.6058973962408,good,adult,78.0,11.0,6.181818181818182,1.0,0.0,1.0,0.0,0.0,0.0,0.0,positive,0.7,False,True,True,False,False,False,True,False,False,True,False,False,False,80,0,1,0,0,0,0,0,0
CUST-625304,65,F,retiree,retired,54279.18,675.0,2193.22,22.22,6514.76,60,0,The ease of managing my pension online is a wonderful convenience.,0,0,0,0,0,0,0,0,0,0,0,other_retired,54279.18,2193.22,6514.76,22.22,675,65,10.901914430081847,7.693581909281235,8.781979136631083,0.12002318384323198,2.970408805316854,0.04040628469331997,108.57933333152369,835.0643076794605,good,senior,66.0,11.0,5.090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,0.7,True,False,False,True,False,False,True,False,False,False,False,True,False,327,1,0,0,0,0,0,0,0
CUST-356257,60,F,retiree,retired,44753.63,645.0,527.59,51.34,21731.11,24,1,I appreciate the personal touch I receive in the local branch.,0,0,0,0,0,0,0,0,0,0,0,other_retired,44753.63,527.59,21731.11,51.34,645,60,10.708950182038155,6.270213084094913,9.986546169318828,0.4855720083488092,41.18938948797136,0.01178876439743521,905.4629166289391,745.8938333209018,medium,mid,62.0,11.0,4.7272727272727275,1.0,0.0,1.0,0.0,0.0,0.0,0.0,positive,0.7,True,False,False,True,False,False,False,False,True,False,True,False,False,327,1,0,0,0,0,0,0,0
CUST-879885,22,M,young_adult,Student,22042.08,774.0,202.64,70.75,3045.02,36,0,Their financial tools helped me get loans under control!,0,0,0,0,0,0,0,0,0,0,0,other_student,22042.08,202.64,3045.02,70.75,774,22,10.000753999419816,5.316353729034136,8.021591099421732,0.13814576482799543,15.026746940312739,0.009193324767898074,84.58388888653934,1001.9127272271859,excellent,young,56.0,9.0,5.333333333333333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,positive,0.7,False,True,False,False,True,True,False,False,False,False,False,False,True,19,0,0,0,0,0,0,0,1
CUST-303496,36,F,professional,Armed forces training and education officer,40935.8,781.0,17030.63,39.94,6049.86,60,0,Seemless mobile banking made it a breeze to control my finances.,0,0,0,0,0,0,0,0,0,0,0,education,40935.8,17030.63,6049.86,39.94,781,36,10.619784692994774,9.742827482523353,8.70795568968304,0.14778897688575407,0.3552340694383968,0.4160326657839736,100.83099999831948,1137.1055555239695,excellent,adult,64.0,11.0,4.909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,0.7,True,False,True,False,False,True,False,False,False,True,False,False,False,30,0,0,0,0,0,1,0,0
CUST-282362,21,F,young_adult,Part-time Server,9755.02,472.99,118.66,63.51,5836.34,60,1,"I needed fast cash urgently, but the bank offered me a ridiculously low amount.",0,0,0,0,0,0,0,0,0,0,0,service,9755.02,118.66,5836.34,63.51,464,21,9.18563980935421,4.7846543879618855,8.672030492607943,0.5982909312332934,49.185403673949224,0.012163993513082273,97.27233333171213,464.5247618826417,low,young,79.0,14.0,4.714285714285714,1.0,0.0,1.0,0.0,0.0,0.0,0.0,positive,0.7,True,False,False,False,True,False,False,True,False,False,False,False,True,58,0,0,0,1,0,0,0,0
CUST-963565,53,M,professional,"Engineer, technical sales",74932.7,723.0,24583.61,42.89,31385.34,12,0,The mortgage options available were tailored to my specific financial situation.,0,0,0,0,0,0,0,0,0,0,0,it,74932.7,24583.61,31385.34,42.89,723,53,11.224359001560027,10.109875916388916,10.354128045395404,0.41884704541541384,1.2766774285793958,0.3280758600717667,2615.444999782046,1413.824528275211,good,mid,80.0,11.0,6.363636363636363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,negative,-0.7,False,True,True,False,False,False,True,False,False,False,True,False,False,80,0,1,0,0,0,0,0,0
CUST-807403,55,M,professional,Agricultural engineer,80369.42,725.0,4590.52,33.71,46968.67,24,0,The expertise of the banking staff was invaluable in securing my business loan.,0,0,0,0,0,0,0,0,0,0,0,it,80369.42,4590.52,46968.67,33.71,725,55,11.294401477023642,8.431966402919077,10.757257353235236,0.5844097170291812,10.231666565005655,0.057117744535172,1957.0279165851236,1461.2621817916136,good,mid,79.0,13.0,5.153846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,negative,-0.8,False,True,True,False,False,False,True,False,False,False,True,False,False,80,0,1,0,0,0,0,0,0
CUST-660130,53,M,professional,"Social research officer, government",86664.59,745.0,38425.65,65.48,14698.01,60,0,I commend the bank's dedication to providing excellent customer service.,0,0,0,0,0,0,0,0,0,0,0,research,86664.59,38425.65,14698.01,65.48,745,53,11.369812198175465,10.556506508278622,9.595535423560145,0.1695964868696642,0.3825051755793231,0.44338350876637805,244.96683332925056,1635.1809433653739,excellent,mid,72.0,10.0,6.3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,positive,0.7,False,True,True,False,False,True,False,False,False,False,True,False,False,39,0,0,0,0,1,0,0,0
CUST-697092,23,F,young_adult,Barista,17578.2,570.0,789.48,72.58,3999.96,36,0,Customer support agents were quick to solve a minor issue!,0,0,0,0,0,0,0,0,0,0,0,service,17578.2,789.48,3999.96,72.58,570,23,9.774471663946617,6.672640355886707,8.294289611306635,0.22755230911013483,5.0665754673898435,0.04491244837355105,111.10999999691363,764.2695651841623,low,young,58.0,10.0,4.9,0.0,1.0,-1.0,0.0,1.0,0.0,0.0,positive,0.7,True,False,False,False,True,False,False,True,False,False,False,False,True,58,0,0,0,1,0,0,0,0
CUST-928928,66,M,retiree,retired,33140.37,784.0,9741.64,26.4,15255.84,60,1,I'm concerned that my personal information might be at risk of a data breach.,0,0,0,0,0,0,0,0,0,0,0,other_retired,33140.37,9741.64,15255.84,26.4,784,66,10.40853762989676,9.184267407137844,9.632783206068634,0.4603400625883036,1.566044321079247,0.2939508520876413,254.26399999576228,502.1268181742102,excellent,senior,77.0,14.0,4.571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,0.8,False,True,False,True,False,True,False,False,False,False,False,True,False,327,1,0,0,0,0,0,0,0
CUST-116391,62,F,retiree,retired,39784.98,607.0,15868.54,35.15,17305.18,12,1,I'm disappointed that the bank is not more innovative; they're falling behind the competition.,0,0,0,0,0,0,0,0,0,0,0,other_retired,39784.98,15868.54,17305.18,35.15,607,62,10.591269867907409,9.67215682759312,9.758818942129583,0.43496766870310266,1.0905338487345975,0.398857558807359,1442.0983332131584,641.6932257961018,medium,mid,94.0,14.0,5.785714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,0.7,True,False,False,True,False,False,False,False,True,False,True,False,False,327,1,0,0,0,0,0,0,0
CUST-578814,38,F,professional,Travel agency manager,67737.58,707.0,12932.82,46.05,16569.71,24,0,The mortgage options were tailored to my individual financial needs.,0,0,0,0,0,0,0,0,0,0,0,other_travel_agency_manager,67737.58,12932.82,16569.71,46.05,707,38,11.123411163648356,9.467600865101286,9.71539195802406,0.24461620860975183,1.2812139966379117,0.19092533273258075,690.4045833045665,1782.5678946899327,good,adult,68.0,10.0,5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,0.7,True,False,True,False,False,False,True,False,False,True,False,False,False,2,0,0,0,0,0,0,0,1
CUST-764186,44,F,professional,Music therapist,85878.44,685.0,13824.4,45.35,20876.04,60,0,The clarity of the loan terms and conditions was appreciated.,0,0,0,0,0,0,0,0,0,0,0,health,85878.44,13824.4,20876.04,45.35,685,44,11.360699731244862,9.534262759064205,9.946405269495221,0.2430882535826193,1.5100865137003046,0.16097637544417245,347.93399999420114,1951.7827272283687,good,adult,61.0,10.0,5.2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,negative,-0.7,True,False,True,False,False,False,True,False,False,True,False,False,False,62,0,0,1,0,0,0,0,0
CUST-441242,63,F,retiree,retired,34714.33,685.0,3248.35,17.75,9247.51,60,0,I was so thankful for the help with the online portal.,0,0,0,0,0,0,0,0,0,0,0,other_retired,34714.33,3248.35,9247.51,17.75,685,63,10.454936655119436,8.086210255321117,9.132217736450439,0.2663888371171137,2.846833007526022,0.0935737489388361,154.12516666409792,551.0211111023648,good,mid,54.0,11.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,positive,0.8,True,False,False,True,False,False,True,False,False,False,True,False,False,327,1,0,0,0,0,0,0,0
CUST-102818,18,M,young_adult,Missing,21759.81,580.0,1007.53,72.11,10558.48,60,1,The crypto platform is down more often than it's up. I can't rely on it.,0,0,0,0,0,0,0,0,0,1,0,missing,21759.81,1007.53,10558.48,72.11,580,18,9.98786592454178,6.91624910410106,9.264779313623562,0.48522850153560687,10.479568846574812,0.046302334441337197,175.97466666373376,1208.8783332661735,medium,young,72.0,15.0,3.8666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,0.8,False,True,False,False,True,False,False,False,True,False,False,False,True,24,0,0,0,0,0,0,1,0
CUST-916782,40,M,professional,"Embryologist, clinical",73759.82,798.0,49481.49,82.61,11249.21,12,0,The online loan application process was efficient and easy to complete.,0,0,0,0,0,0,0,0,0,0,0,health,73759.82,49481.49,11249.21,82.61,798,40,11.20858297530534,10.80937414860322,9.328142074125013,0.1525113537424555,0.22734177972409023,0.6708461327589915,937.4341665885471,1843.9954999539004,excellent,adult,71.0,11.0,5.545454545454546,1.0,0.0,1.0,0.0,0.0,0.0,0.0,negative,-0.9,False,True,True,False,False,True,False,False,False,True,False,False,False,62,0,0,1,0,0,0,0,0
CUST-753235,57,F,professional,Database administrator,119826.66,665.0,65699.55,54.73,57933.46,36,0,The variety of financial products offered meets my diverse investment requirements.,0,0,0,0,0,0,0,0,0,0,0,other_database_administrator,119826.66,65699.55,57933.46,54.73,665,57,11.693809822821704,11.092862575822746,10.967067650597183,0.48347721617208983,0.8817938631238587,0.5482882523805591,1609.262777733076,2102.222105226277,medium,mid,83.0,11.0,6.636363636363637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,negative,-0.9,True,False,True,False,False,False,False,False,True,False,True,False,False,4,0,0,0,0,0,0,0,1
CUST-156429,43,M,professional,"Engineer, site",132809.66,720.0,76659.25,67.29,32041.87,12,0,Competitive interest rates on savings accounts are a major benefit.,0,0,0,0,0,0,0,0,0,0,0,it,132809.66,76659.25,32041.87,67.29,720,43,11.796679783887257,11.247138600082373,10.374829972701233,0.24126159196552238,0.4179778695982491,0.5772114016405089,2670.1558331108204,3088.596744114219,good,adult,67.0,10.0,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,negative,-0.8,False,True,True,False,False,False,True,False,False,True,False,False,False,80,0,1,0,0,0,0,0,0
CUST-532613,65,M,retiree,retired,42782.91,697.0,1181.23,27.86,10299.32,24,0,The phone support agent was incredibly patient with me and my queries.,0,0,0,0,0,0,0,0,0,0,0,other_retired,42782.91,1181.23,10299.32,27.86,697,65,10.66391737630933,7.0751577644851436,9.239930241696293,0.24073444279502632,8.7191486839915,0.02760985636554345,429.13833331545254,658.1986153744892,good,senior,70.0,12.0,4.916666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,0.8,False,True,False,True,False,False,True,False,False,False,False,True,False,327,1,0,0,0,0,0,0,0
CUST-522135,56,M,professional,"Surveyor, building",79960.36,831.0799999999999,14857.82,63.73,29911.67,12,0,The bank's community involvement is something I truly admire.,0,0,0,0,0,0,0,0,0,0,0,other_surveyor_building,79960.36,14857.82,29911.67,63.73,850,56,11.289298796973945,9.606348907312592,10.30603741544327,0.37408123225057544,2.0131937255935246,0.18581482124392404,2492.6391664589464,1427.863571403074,excellent,mid,61.0,9.0,5.888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,0.7,False,True,True,False,False,True,False,False,False,False,True,False,False,1,0,0,0,0,0,0,0,1
CUST-585750,42,M,professional,"Designer, graphic",55609.08,779.0,17750.11,55.01,27901.29,60,0,The ease of managing my finances online has saved me valuable time and effort.,0,0,0,0,0,0,0,0,0,0,0,other_designer_graphic,55609.08,17750.11,27901.29,55.01,779,42,10.926119758770756,9.784203328159585,10.23646404329422,0.5017398237841644,1.5718939206573046,0.3191944552939858,465.0214999922497,1324.02571425419,excellent,adult,78.0,14.0,4.642857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,0.7,False,True,True,False,False,True,False,False,False,True,False,False,False,1,0,0,0,0,0,0,0,1
CUST-403842,42,F,professional,Therapeutic radiographer,51989.55,762.0,14873.01,56.69,6664.55,24,0,The implemented security provides peace of mind during transactions.,0,0,0,0,0,0,0,0,0,0,0,other_therapeutic_radiographer,51989.55,14873.01,6664.55,56.69,762,42,10.858817250279296,9.607370673577124,8.804707749838327,0.128190184373588,0.4480969218738878,0.2860769135335796,277.68958332176294,1237.8464285419561,excellent,adult,68.0,9.0,6.666666666666667,1.0,0.0,1.0,0.0,0.0,0.0,0.0,positive,0.8,True,False,True,False,False,True,False,False,False,True,False,False,False,2,0,0,0,0,0,0,0,1
CUST-585867,21,F,young_adult,Student,22793.97,668.0,105.59,64.27,12788.22,36,1,There aren't enough features to do what I need.,0,0,0,0,0,0,0,0,0,0,0,other_student,22793.97,105.59,12788.22,64.27,668,21,10.03429517656859,4.668989698701045,9.456357907568574,0.5610352211571498,121.1120371235807,0.004632365489644645,355.2283333234659,1085.427142805456,medium,young,47.0,9.0,4.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,0.7,True,False,False,False,True,False,False,False,True,False,False,False,True,19,0,0,0,0,0,0,0,1
